input_index,reference,sentiment,text_key,title,author,date,period,mode,genre,gender,birthdate,nationality,role,source,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60
1198,Lee_Hauntings_14,0.9983,Lee_Hauntings,Hauntings,"Lee, Vernon",1890.0,,,,f,1856.0,English,,pb-under,0.0,0.0,49.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,0.0,0.0,0.0,16.42,0.0
1199,Lee_Hauntings_15,-0.0499,Lee_Hauntings,Hauntings,"Lee, Vernon",1890.0,,,,f,1856.0,English,,pb-under,0.0,0.0,16.27,0.0,0.0,18.13,0.0,0.0,0.0,1.65,0.0,5.38,0.0,3.1,9.78,0.0,0.0,0.93,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.01,0.0,2.01,0.77,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.48,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,0.0,0.0,0.0,0.0,0.0,0.0
1200,Lee_Hauntings_16,0.9919,Lee_Hauntings,Hauntings,"Lee, Vernon",1890.0,,,,f,1856.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,8.49,0.0,0.0,1.09,8.37,6.39,3.84,7.14,4.12,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.36,0.0,0.0,2.34,0.77,0.0,1.52,0.0,0.0,0.0,10.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94,0.0,0.0,0.8,0.0,9.39,0.0
1201,Lee_Hauntings_17,0.9989,Lee_Hauntings,Hauntings,"Lee, Vernon",1890.0,,,,f,1856.0,English,,pb-under,0.0,0.0,31.82,0.0,0.0,6.99,0.0,0.0,6.48,2.82,0.0,0.0,0.0,0.0,11.57,1.96,2.2,0.0,0.0,0.0,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,16.27,0.0,0.0,0.0,0.0,0.0,0.0
1202,Lee_Hauntings_18,0.9981,Lee_Hauntings,Hauntings,"Lee, Vernon",1890.0,,,,f,1856.0,English,,pb-under,4.44,0.0,0.0,2.48,2.08,0.87,0.0,0.0,0.0,0.0,0.0,0.34,7.49,0.41,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,1.16,0.36,19.55,1.81,0.0,0.0,0.75,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,9.95,4.81,9.07,0.99,6.61,7.58,1.09
1203,Lee_Hauntings_19,0.9582,Lee_Hauntings,Hauntings,"Lee, Vernon",1890.0,,,,f,1856.0,English,,pb-under,3.99,0.0,0.95,0.0,0.0,2.89,0.0,4.55,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,3.67,0.0,2.89,0.0,0.0,0.0,0.93,6.96,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.22,5.62,0.0,6.43,1.21,0.0,3.31,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.69,0.0,5.37,0.0,1.76,0.0,0.47
1204,Lee_Hauntings_20,0.9972,Lee_Hauntings,Hauntings,"Lee, Vernon",1890.0,,,,f,1856.0,English,,pb-under,2.2,0.0,2.37,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.65,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.38,67.95,0.0,0.0,0.0,1.85,0.0,3.73,0.0,1.56,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.33,0.0,0.0,0.0,2.08,0.0,9.58,0.03,0.0,0.0,0.0,0.0,0.0
1205,Lee_Hauntings_21,0.9972,Lee_Hauntings,Hauntings,"Lee, Vernon",1890.0,,,,f,1856.0,English,,pb-under,2.35,0.0,10.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86,0.0,0.0,0.0,2.83,0.0,0.94,10.6,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,1.38,0.0,0.0,4.62,0.0,0.0,3.97,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,1.71,0.0,0.0,0.0,0.0,24.37,0.0,3.9,0.0,0.0,0.0,6.55
1206,Lee_Hauntings_22,-0.9768,Lee_Hauntings,Hauntings,"Lee, Vernon",1890.0,,,,f,1856.0,English,,pb-under,0.01,0.01,0.01,0.01,0.01,5.8,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.55,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,23.15,39.12,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,27.06,0.01,0.01,0.01,0.01,0.01,0.01
1207,Corelli_TheSorrows_1,-0.998,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,6.89,2.04,1.63,0.0,0.0,0.0,0.0,0.0,1.24,6.51,0.0,12.83,9.06,0.0,0.0,0.0,14.03,0.0,4.42,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,2.08,21.94,0.88,0.0,0.0,2.64,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.47,0.0,0.54,0.35,0.0,0.0,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0
1208,Corelli_TheSorrows_2,0.9991,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,1.71,0.0,0.0,0.0,4.34,5.48,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.39,5.75,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,12.87,2.7,0.0,41.29,0.0,0.0,0.99,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,5.47,0.0,8.46,0.0,0.0,0.0,0.0
1209,Corelli_TheSorrows_3,0.9981,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,8.84,6.24,0.0,0.0,0.0,2.36,9.38,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.32,0.0,0.0,2.42,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,1.3,4.42,0.0,6.22,0.0,0.02,0.0,8.96,0.0,0.0,11.78,0.0,5.3,5.12,0.0,4.97,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54,0.0,0.0,0.0,0.0
1210,Corelli_TheSorrows_4,0.9987,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,8.15,0.0,2.72,0.0,1.65,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.68,6.2,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,3.81,10.3,25.12,18.32,0.0,0.0,0.0,10.92,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,3.21,0.0,3.73,0.0,0.0,1.51,0.0,0.0
1211,Corelli_TheSorrows_5,0.9999,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,0.18,0.0,9.06,0.0,5.72,5.12,0.0,0.0,0.0,3.57,0.0,4.29,0.0,0.0,0.0,2.77,0.0,0.0,0.0,1.25,0.0,1.84,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,19.87,11.61,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,4.28,0.0,0.0,0.0,6.63,0.0,0.0
1212,Corelli_TheSorrows_6,0.9997,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,3.74,0.0,0.0,0.16,0.0,0.0,7.62,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.23,4.62,0.0,0.0,0.0,0.8,20.52,0.0,16.42,0.0,0.0,28.33,0.0,3.51,0.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0
1213,Corelli_TheSorrows_7,0.9998,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,9.03,1.99,0.0,0.0,0.0,16.58,1.19,0.0,0.0,0.55,0.0,12.62,3.16,0.0,0.0,3.14,2.47,0.0,0.0,0.0,0.0,0.0,1.39,0.0,3.97,6.81,0.0,0.0,0.0,0.0,2.9,0.0,0.0,1.62,0.0,2.13,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,3.77,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,0.0,0.0,0.0,0.0,0.0,0.0
1214,Corelli_TheSorrows_8,0.9994,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.33,0.0,2.8,0.0,0.0,0.0,32.07,0.0,0.0,0.0,0.0,6.29,3.31,18.26,7.96,0.0,2.89,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,2.67,1.31,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.31,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.33,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,8.4,0.0
1215,Corelli_TheSorrows_9,0.9999,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,1.18,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,1.83,0.0,1.24,2.97,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,16.15,19.43,5.36,0.0,6.71,0.0,12.18,0.0,0.0,0.0,0.15,1.41,0.0,0.0,0.0,0.0,7.28,0.05,0.0,0.0,0.0,6.75,0.0,10.02,0.0,0.0,0.75,0.0
1216,Corelli_TheSorrows_10,0.9846,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0,0.0,5.4,0.0,0.32,0.0,1.15,49.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02,0.61,0.0,0.0,0.0,9.21,4.39,0.0,0.0,0.0,0.0,0.04,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,2.23,0.0
1217,Corelli_TheSorrows_11,0.9998,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.0,9.04,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.73,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,8.06,0.0,1.67,0.0,0.0,0.0,3.83,6.65,11.96,0.0,7.49,0.0,5.75,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,10.79,0.0,13.43,0.0,0.0
1218,Corelli_TheSorrows_12,0.9998,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.02,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65,56.72,0.0,0.0,0.0,1.65,4.66,0.0,0.07,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
1219,Corelli_TheSorrows_13,0.9995,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,1.12,0.0,0.01,1.37,0.0,1.14,0.0,0.0,0.0,0.84,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58,22.72,0.0,0.0,0.0,0.0,10.9,0.0,3.93,4.24,0.0,1.51,0.0,0.0,2.2,0.0,2.43,0.0,0.0,0.0,0.0,1.16,0.0,12.93,0.0,0.0,0.0,0.0
1220,Corelli_TheSorrows_14,0.9998,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,3.06,4.64,0.0,0.0,0.0,4.31,3.23,0.0,0.0,0.0,0.0,0.27,0.0,3.91,0.0,0.0,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,9.46,16.88,0.0,0.0,0.0,0.32,7.21,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.17,0.0,4.37,0.0,1.22,0.0,0.37,0.0,16.36,0.0,0.0,4.13,5.18
1221,Corelli_TheSorrows_15,-0.9995,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,5.8,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,1.92,0.0,3.88,1.09,34.49,1.59,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.19,16.94,3.6,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,16.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0
1222,Corelli_TheSorrows_16,0.9998,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,14.49,1.9,2.77,3.29,2.79,0.57,5.96,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63,0.74,0.0,0.0,0.0,0.22,8.92,10.22,0.0,0.0,0.0,0.0,0.0,6.77,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21,0.0,0.0,0.2,0.0,0.0,3.3
1223,Corelli_TheSorrows_17,0.9999,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,3.14,1.17,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,5.99,0.0,0.0,0.01,0.0,0.0,0.0,2.8,6.89,0.0,0.0,0.0,0.0,1.55,0.0,0.04,0.0,0.0,0.0,35.64,0.0,0.0,0.0,14.14,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,16.63,0.0,0.0,0.0,0.0,0.0,0.0
1224,Corelli_TheSorrows_18,0.9998,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,5.55,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,10.66,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.45,14.77,0.0,0.0,14.56,0.0,0.0,3.62,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.03,0.0,0.0,0.0,0.0,8.21,0.0,0.0,0.0,0.0
1225,Corelli_TheSorrows_19,0.9999,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,3.69,0.0,0.0,6.06,0.0,3.61,0.0,1.48,0.0,0.0,0.0,0.0,4.01,2.04,41.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.41,32.81,0.0,0.0,0.0,0.0,0.0,0.0
1226,Corelli_TheSorrows_20,0.9986,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,1.04,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.45,0.0,0.0,0.0,0.0,0.01,0.0,3.85,0.0,0.0,0.0,0.0,0.0,15.39,0.0,0.0,1.34,0.0,0.0,0.0,17.97,0.0,0.0,0.0,0.0,0.0,12.26,0.0,1.87,0.0,31.78,0.0,0.14,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.58,0.0,2.14,0.0,3.01
1227,Corelli_TheSorrows_21,0.9985,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,7.46,0.0,0.0,0.0,0.0,0.0,2.67,1.96,5.1,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,10.12,44.67,0.0,0.0,0.0,0.7,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91,3.03,0.0,0.0,0.0,0.0,0.0
1228,Corelli_TheSorrows_22,0.9995,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,2.84,0.0,0.0,0.0,2.76,12.89,6.75,0.0,0.0,0.0,0.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,2.44,0.0,3.91,0.01,3.14,0.0,0.0,0.0,12.62,0.0,0.0,4.64,0.0,12.11,0.36,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,19.84,1.66,0.0,1.45,0.0,0.0,0.0
1229,Corelli_TheSorrows_23,0.9995,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.64,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,4.74,3.84,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,1.51,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.54,0.0,4.64,0.0,0.0,0.5,0.0,0.0,0.0,5.51,2.25,0.0,4.16,0.0,1.47,0.0,0.0,1.94,0.0,0.0,0.0,2.56,29.88,0.0,4.44,0.01,0.0,0.0,0.0
1230,Corelli_TheSorrows_24,0.9998,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,0.0,7.91,2.51,0.14,0.0,0.0,1.83,0.0,0.0,0.0,0.06,9.21,0.0,0.0,0.0,0.0,1.65,0.0,0.0,1.03,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,17.46,2.55,0.0,1.17,0.0,47.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.95,0.4,0.0,0.0,0.0,0.0,0.0
1231,Corelli_TheSorrows_25,0.9997,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,68.49,14.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.91,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,2.36,0.0,0.0,0.0,0.0
1232,Corelli_TheSorrows_26,0.9999,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.2,0.0,0.0,0.0,2.4,0.0,5.42,0.0,0.0,0.0,0.0,1.01,27.45,0.0,19.26,27.18,0.0,1.38,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.37,0.0,0.0,0.0,0.0,0.0
1233,Corelli_TheSorrows_27,0.9999,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,4.39,0.0,0.0,0.0,12.23,0.0,6.03,6.64,0.0,0.0,0.0,5.76,0.0,0.0,0.0,3.68,5.78,0.0,0.0,1.31,7.67,1.76,0.0,3.65,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,4.63,0.0,0.0,2.1,0.0,0.0,13.54,0.0,0.0,0.0,0.07,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96,0.0,0.0,0.0,0.0,0.0,0.0
1234,Corelli_TheSorrows_28,0.9998,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,7.73,0.0,0.0,15.44,0.0,0.0,0.0,2.53,1.57,2.63,0.0,2.32,0.0,0.0,1.57,2.75,0.0,1.92,0.19,0.72,0.0,0.0,28.77,0.0,0.0,0.0,0.0,0.0,10.06,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,1.01,6.27
1235,Corelli_TheSorrows_29,0.9996,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,15.64,10.91,6.67,0.0,2.63,3.23,5.98,6.79,0.0,1.48,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57,0.0,0.0,3.91,0.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,5.11,0.0,0.0,4.86,0.0,0.12,0.0,0.0,7.96,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0
1236,Corelli_TheSorrows_30,0.9998,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,2.3,0.0,0.0,2.61,0.0,2.85,0.0,0.0,0.0,8.46,0.0,2.55,0.0,0.22,1.19,0.0,0.0,0.0,10.11,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.43,0.0,1.79,0.0,1.54,0.0,2.69,0.0,1.66,43.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,0.0,0.0,0.0,0.96,0.0
1237,Corelli_TheSorrows_31,0.9997,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,2.22,0.0,0.0,0.31,0.0,0.0,5.83,0.0,0.0,0.0,0.0,3.3,5.43,0.0,0.0,1.07,0.0,0.0,0.0,3.75,0.0,10.69,0.0,0.0,0.24,0.0,0.0,0.0,0.0,5.93,0.0,0.0,0.0,0.0,4.23,0.0,1.19,0.0,3.65,0.0,0.0,12.16,0.0,0.0,13.56,0.0,0.11,0.0,0.0,1.68,1.23,0.0,0.0,0.0,21.69,0.0,0.0,0.0,0.04,0.0,1.58
1238,Corelli_TheSorrows_32,0.9995,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,4.7,0.0,0.0,0.0,0.0,34.35,0.0,0.0,4.26,0.0,0.0,3.1,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.84,0.0,1.68,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,3.79,8.79,0.42,1.81,0.0,0.0,0.0,2.29,0.0,4.3,0.0,2.17,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,2.98,0.0,10.99,0.0,4.36,2.87,0.0
1239,Corelli_TheSorrows_33,0.9999,Corelli_TheSorrows,The Sorrows of Satan,"Corelli, Marie",1895.0,,,,f,1855.0,English,,pb-under,0.0,0.0,0.0,0.0,0.0,26.94,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,7.36,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,8.67,0.0,0.0,1.98,0.0,0.0,0.0,9.87,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,6.17,0.0,0.0,0.0,0.0,0.0
