input_index,reference,sentiment,text_key,title,author,date,period,mode,genre,gender,birthdate,nationality,role,source,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60
736,Shelley_ZastrozziA_4,0.9988,Shelley_ZastrozziA,Zastrozzi. A Romance,"Shelley, Percy",1810.0,Romantic,Novella,Gothic,m,1792.0,English,Central,colors,0.0,0.0,0.0,0.86,0.0,54.36,0.0,0.0,0.0,0.0,0.24,0.0,0.8,0.0,2.25,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,7.82,2.47,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,2.19,0.0,0.37,0.0,1.58,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,7.56
737,Shelley_ZastrozziA_5,-0.9993,Shelley_ZastrozziA,Zastrozzi. A Romance,"Shelley, Percy",1810.0,Romantic,Novella,Gothic,m,1792.0,English,Central,colors,0.0,0.0,15.11,0.0,0.0,0.0,0.0,12.32,8.56,0.01,0.0,0.0,0.0,6.08,2.67,0.0,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63,0.0,0.0,0.0,14.82,0.0,0.0,0.0,0.0,17.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,Sleath_TheOrphanO_1,0.9965,Sleath_TheOrphanO,The Orphan Of The Rhine. A Romance,"Sleath, Eleanor",1798.0,Romantic,Novel,Gothic,f,1770.0,English,Central,colors,3.23,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,0.0,4.94,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,3.61,0.0,17.11,0.0,0.0,0.0,34.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,1.34,0.0,0.0,0.0,0.0,0.0,4.67
739,Sleath_TheOrphanO_2,0.9993,Sleath_TheOrphanO,The Orphan Of The Rhine. A Romance,"Sleath, Eleanor",1798.0,Romantic,Novel,Gothic,f,1770.0,English,Central,colors,0.0,0.0,21.38,0.0,0.0,0.85,0.0,0.15,0.0,0.0,0.0,0.96,0.84,0.0,0.0,0.0,0.0,10.99,0.0,0.0,0.0,0.0,0.0,2.04,6.34,0.78,0.0,0.0,3.97,0.0,0.0,0.0,0.0,0.0,40.33,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,3.82,0.65,0.0,0.0,0.0,0.0,0.85
740,Sleath_TheOrphanO_3,0.9956,Sleath_TheOrphanO,The Orphan Of The Rhine. A Romance,"Sleath, Eleanor",1798.0,Romantic,Novel,Gothic,f,1770.0,English,Central,colors,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.74,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,1.1,0.0,0.0,2.66,0.0,0.0,0.0,0.0,1.43,6.98,48.47,0.0,0.0,0.0,5.32,0.0,3.95,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.23,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
741,Sleath_TheOrphanO_4,0.9995,Sleath_TheOrphanO,The Orphan Of The Rhine. A Romance,"Sleath, Eleanor",1798.0,Romantic,Novel,Gothic,f,1770.0,English,Central,colors,0.0,0.0,44.44,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,16.77,0.0,0.0,0.0,0.0,2.91,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,4.51,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,17.06,0.0,0.0,0.0,0.0
742,Sleath_TheOrphanO_5,-0.8271,Sleath_TheOrphanO,The Orphan Of The Rhine. A Romance,"Sleath, Eleanor",1798.0,Romantic,Novel,Gothic,f,1770.0,English,Central,colors,0.01,0.01,0.01,0.01,0.01,46.97,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,52.49,0.01,0.01,0.01,0.01,0.01,0.01
743,Smith_EmmelineOr_1,0.9895,Smith_EmmelineOr,"Emmeline, Or The Orphan Of The Castle","Smith, Charlotte",1788.0,Romantic,Novel,Gothic,f,1749.0,English,Central,colors,0.0,0.0,5.08,0.0,0.0,15.28,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,4.84,0.0,10.02,0.0,0.0,0.0,25.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.49,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,7.53,0.0,0.0,2.93,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,5.82,0.0,0.0,0.0,0.0
744,Smith_EmmelineOr_2,0.9775,Smith_EmmelineOr,"Emmeline, Or The Orphan Of The Castle","Smith, Charlotte",1788.0,Romantic,Novel,Gothic,f,1749.0,English,Central,colors,0.0,0.0,9.22,0.0,0.0,3.18,0.0,0.0,10.94,1.34,0.0,6.44,3.05,0.0,6.73,0.0,0.55,1.95,0.0,0.0,40.07,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12,0.0,0.0,2.3,0.0,2.06,0.0,0.0,0.0,0.0
745,Smith_EmmelineOr_3,0.9996,Smith_EmmelineOr,"Emmeline, Or The Orphan Of The Castle","Smith, Charlotte",1788.0,Romantic,Novel,Gothic,f,1749.0,English,Central,colors,5.19,0.0,13.01,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,50.85,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.73,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
746,Smith_EmmelineOr_4,0.9936,Smith_EmmelineOr,"Emmeline, Or The Orphan Of The Castle","Smith, Charlotte",1788.0,Romantic,Novel,Gothic,f,1749.0,English,Central,colors,0.0,0.0,1.25,0.35,0.0,0.0,0.0,1.99,0.0,0.0,0.0,1.27,0.0,0.0,64.22,0.0,6.15,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.95,0.0,0.0,0.0,0.0,0.0,10.91,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,Smith_EmmelineOr_5,-0.1263,Smith_EmmelineOr,"Emmeline, Or The Orphan Of The Castle","Smith, Charlotte",1788.0,Romantic,Novel,Gothic,f,1749.0,English,Central,colors,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64
748,Smith_TheBanishe_1,-0.9967,Smith_TheBanishe,The Banished Man,"Smith, Charlotte",1794.0,Romantic,Novel,Gothic,f,1749.0,English,Peripheral,colors,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,0.0,9.0,0.0,0.0,2.59,0.0,0.0,0.0,9.76,1.08,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.67,0.0,0.7,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.16
749,Smith_TheBanishe_2,-0.9985,Smith_TheBanishe,The Banished Man,"Smith, Charlotte",1794.0,Romantic,Novel,Gothic,f,1749.0,English,Peripheral,colors,0.0,0.0,0.0,0.0,0.0,43.07,0.0,0.0,0.0,0.0,0.77,49.85,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
750,Smith_TheBanishe_3,-0.9978,Smith_TheBanishe,The Banished Man,"Smith, Charlotte",1794.0,Romantic,Novel,Gothic,f,1749.0,English,Peripheral,colors,0.64,0.0,1.7,0.0,0.0,1.2,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,17.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,28.66
751,Smith_TheBanishe_4,-0.7779,Smith_TheBanishe,The Banished Man,"Smith, Charlotte",1794.0,Romantic,Novel,Gothic,f,1749.0,English,Peripheral,colors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41,0.0,0.0,0.73,0.0,0.29,0.0,0.0,2.88,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,41.25,0.0,0.0,0.0,0.0,21.61,0.0,2.07,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
752,Smith_TheBanishe_5,-0.9288,Smith_TheBanishe,The Banished Man,"Smith, Charlotte",1794.0,Romantic,Novel,Gothic,f,1749.0,English,Peripheral,colors,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,98.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
753,Smith_TheEmigran_1,0.9769,Smith_TheEmigran,The Emigrants,"Smith, Charlotte",1793.0,Romantic,Poetry,Gothic,f,1749.0,English,Peripheral,colors,0.08,0.0,15.58,0.0,0.0,2.78,0.0,0.0,1.5,1.25,0.0,6.99,4.4,1.98,3.39,0.0,0.0,0.0,0.0,0.76,1.45,8.47,0.0,0.15,0.0,0.0,0.0,1.49,0.0,0.0,0.03,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,3.08,0.35,0.0,0.0,2.36,0.0,1.47,11.91,0.0,0.0,0.0,0.0,10.85,0.0,0.0,7.56,0.0,5.66,4.06
754,Smith_TheEmigran_2,-0.8467,Smith_TheEmigran,The Emigrants,"Smith, Charlotte",1793.0,Romantic,Poetry,Gothic,f,1749.0,English,Peripheral,colors,3.46,0.0,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,11.74,2.45,6.47,0.61,0.27,0.0,0.3,0.52,0.02,0.0,0.0,0.73,0.0,1.13,0.02,0.0,2.28,0.66,0.0,0.0,2.95,0.0,15.26,0.0,0.76,6.04,0.0,3.5,0.0,0.0,7.37,0.0,3.92,0.0,2.4,0.0,0.0,3.76,0.0,0.0,0.0,0.0,6.35,0.66,0.0,3.62,1.39,0.0,0.62
755,Smith_TheEmigran_3,-0.9995,Smith_TheEmigran,The Emigrants,"Smith, Charlotte",1793.0,Romantic,Poetry,Gothic,f,1749.0,English,Peripheral,colors,0.0,0.0,4.65,0.0,0.0,1.16,0.13,0.0,0.0,0.0,4.24,15.93,0.0,15.93,0.0,0.0,2.8,0.0,0.0,0.0,0.0,5.44,0.01,2.23,3.37,6.02,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.89,0.0,3.08,1.65,0.0,0.0,0.0,0.0,0.93,1.19,0.0,13.2,0.0,0.0,0.52,0.0,4.22,0.01,0.0,3.14,0.74,1.8,3.31,0.15,0.0,0.0,0.0,2.75
756,Smith_TheEmigran_4,-0.9869,Smith_TheEmigran,The Emigrants,"Smith, Charlotte",1793.0,Romantic,Poetry,Gothic,f,1749.0,English,Peripheral,colors,0.01,0.01,8.7,0.01,0.01,0.01,0.01,0.01,2.76,0.01,0.01,5.73,0.01,16.37,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.3,30.96,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.57,0.01,0.01,0.01,0.01,0.01,0.01,19.29,0.01,0.01,0.01,9.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
757,Smith_TheOldMano_1,0.9987,Smith_TheOldMano,The Old Manor House,"Smith, Charlotte",1793.0,Romantic,Novel,Gothic,f,1749.0,English,Central,colors,27.74,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.69,0.59,1.25,0.0,0.0,16.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,1.9,0.0,0.0,7.07,0.0,0.0,0.02,0.0,4.62,0.0,0.0,0.0,0.0,5.05,0.0,5.41,0.0,0.0,0.16,0.38,0.0,0.0,0.0,0.0,0.0,5.69,0.0,0.0,12.64,0.0,3.04,0.0,0.0,0.0,0.83
758,Smith_TheOldMano_2,0.9995,Smith_TheOldMano,The Old Manor House,"Smith, Charlotte",1793.0,Romantic,Novel,Gothic,f,1749.0,English,Central,colors,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,21.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,26.11,0.0,0.0,0.0,12.94,25.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,8.14,0.0,0.0,0.0,0.0,0.0,0.0
759,Smith_TheOldMano_3,-0.7018,Smith_TheOldMano,The Old Manor House,"Smith, Charlotte",1793.0,Romantic,Novel,Gothic,f,1749.0,English,Central,colors,0.0,0.0,0.0,0.0,0.0,5.62,0.0,0.0,4.76,0.0,0.0,0.0,0.0,47.39,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.79,0.0,0.24,0.0,0.0,0.0,0.0
760,Smith_TheOldMano_4,0.999,Smith_TheOldMano,The Old Manor House,"Smith, Charlotte",1793.0,Romantic,Novel,Gothic,f,1749.0,English,Central,colors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,7.72,0.0,0.0,0.0,0.0,9.52,0.0,1.07,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,12.78,0.0,0.0,0.0,9.74,0.0,0.0,0.0,3.45,20.4,0.0,0.0,0.0,5.97,3.29,0.0,0.0,0.0,3.27,7.33,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
761,Smith_TheOldMano_5,-0.6249,Smith_TheOldMano,The Old Manor House,"Smith, Charlotte",1793.0,Romantic,Novel,Gothic,f,1749.0,English,Central,colors,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,94.52,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
762,Smith_WrittenOnT_1,-0.9735,Smith_WrittenOnT,Written On The Sea Shore,"Smith, Charlotte",1784.0,Romantic,Poetry,Sonnet,f,1749.0,English,Peripheral,colors,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,97.54,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
763,Smollett_TheAdventu_1,0.9997,Smollett_TheAdventu,The Adventures Of Ferdinand Count Fathom,"Smollett, Tobias",1753.0,Pre-Romantic,Novel,,m,1721.0,Scottish,Influence,colors,0.0,0.0,12.59,1.07,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,26.29,2.25,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,22.6,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.0,0.0,0.12,0.0,3.94,0.0,0.0,0.0,1.78,0.0,7.51,0.0,2.26,0.0,4.42,4.63,0.87
764,Smollett_TheAdventu_2,0.9995,Smollett_TheAdventu,The Adventures Of Ferdinand Count Fathom,"Smollett, Tobias",1753.0,Pre-Romantic,Novel,,m,1721.0,Scottish,Influence,colors,5.93,0.0,5.21,0.0,6.93,2.28,0.0,5.35,3.76,2.77,0.0,1.04,0.0,5.29,0.0,0.0,1.55,0.0,0.0,0.0,4.02,0.0,0.02,4.29,2.44,1.39,0.62,0.0,4.61,0.0,0.0,0.0,0.0,3.01,17.1,1.19,2.1,0.0,2.79,0.0,0.0,0.07,0.0,2.32,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.68,0.0,1.69,6.83,0.0,0.0,0.0,0.84,0.0,2.22
765,Smollett_TheAdventu_3,0.9995,Smollett_TheAdventu,The Adventures Of Ferdinand Count Fathom,"Smollett, Tobias",1753.0,Pre-Romantic,Novel,,m,1721.0,Scottish,Influence,colors,0.0,0.0,3.96,0.0,0.0,1.67,6.1,18.77,0.0,0.0,0.0,4.98,1.22,0.62,8.09,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,3.98,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.16,0.0,0.0,11.6,4.47,0.0,2.85,0.0,1.82,0.0,0.0,0.0,0.0,1.23,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,4.2,2.9,0.0,0.0,2.53,7.36
766,Smollett_TheAdventu_4,0.9994,Smollett_TheAdventu,The Adventures Of Ferdinand Count Fathom,"Smollett, Tobias",1753.0,Pre-Romantic,Novel,,m,1721.0,Scottish,Influence,colors,0.0,1.1,0.0,0.0,0.0,0.18,0.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.88,0.92,0.0,0.0,0.0,17.89,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,4.14,5.71,0.0,0.0,0.0,21.73,0.0,0.0,5.58,1.2,0.2,6.54,0.0,0.0,0.88,5.86,0.0,0.0,0.01,0.64,0.0,0.0,0.0,0.0,0.0,6.64,0.0,3.18,0.0,0.37,0.0,1.41
767,Smollett_TheAdventu_5,0.969,Smollett_TheAdventu,The Adventures Of Ferdinand Count Fathom,"Smollett, Tobias",1753.0,Pre-Romantic,Novel,,m,1721.0,Scottish,Influence,colors,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,98.46,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
768,Spina_OldMrWiley_1,0.998,Spina_OldMrWiley,Old Mr. Wiley,"Spina, Greye La",,,,,m,1880.0,American,,gutenberg,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,2.4,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,13.39,0.0,0.0,0.0,0.0,0.0,0.0,42.52,0.0,0.0,0.0,0.0,14.25,0.0,0.0,1.41,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,8.27,0.0,0.0,0.0,0.0,3.44,4.58
769,Spina_OldMrWiley_2,0.998,Spina_OldMrWiley,Old Mr. Wiley,"Spina, Greye La",,,,,m,1880.0,American,,gutenberg,12.6,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,15.04,0.13,0.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,12.69,0.0,0.0,0.0,0.0,0.0,0.0,21.83,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.24,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0
770,Spina_OldMrWiley_3,0.9448,Spina_OldMrWiley,Old Mr. Wiley,"Spina, Greye La",,,,,m,1880.0,American,,gutenberg,0.0,0.0,0.0,0.0,0.0,17.0,0.0,16.93,0.0,0.0,0.0,0.0,0.0,0.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0,26.72,0.27,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.96,0.0,1.29,0.0,0.0,0.0,0.0,0.0,4.79,1.84,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0
771,Stagg_TheVampyre_1,-0.9989,Stagg_TheVampyre,The Vampyre,"Stagg, John",1810.0,Romantic,Poetry,Gothic,m,1770.0,English,Peripheral,colors,0.01,0.01,0.01,0.01,98.77,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.86,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
772,Stevenson_AChildsGar_1,0.9993,Stevenson_AChildsGar,A Child's Garden of Verses,"Stevenson, Robert Louis",1885.0,Victorian,Poetry,,m,1850.0,Scottish,,pb-manual,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,9.02,0.0,0.0,76.83,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0
773,Stevenson_AChildsGar_2,0.9993,Stevenson_AChildsGar,A Child's Garden of Verses,"Stevenson, Robert Louis",1885.0,Victorian,Poetry,,m,1850.0,Scottish,,pb-manual,0.0,0.0,45.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.46,0.0,0.0,42.59,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0
774,Stevenson_AChildsGar_3,0.999,Stevenson_AChildsGar,A Child's Garden of Verses,"Stevenson, Robert Louis",1885.0,Victorian,Poetry,,m,1850.0,Scottish,,pb-manual,0.0,0.0,40.46,0.0,0.0,3.1,0.0,0.0,3.4,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.1,0.0,0.0,0.0,0.27,7.64,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,3.18,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,1.74,0.0,0.0,5.15,19.61,0.0,0.0,0.0,2.58,0.0
775,Stevenson_AChildsGar_4,0.9887,Stevenson_AChildsGar,A Child's Garden of Verses,"Stevenson, Robert Louis",1885.0,Victorian,Poetry,,m,1850.0,Scottish,,pb-manual,0.02,0.02,0.02,0.02,0.02,79.84,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,19.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
